2018-05-22 20:04,traces/generated/5to10threethree/0189.trace,24,150,3,3,10,"G(->(x1,G(x0)))",/,/,timeout: 600,1740
2018-05-22 20:34,traces/generated/5to10threethree/0195.trace,44,225,3,3,10,"G(->(x1,G(x0)))",/,/,timeout: 600,2690
2018-05-22 21:27,traces/generated/5to10threethree/0197.trace,51,250,3,3,10,"G(->(x1,G(x0)))",/,/,timeout: 600,3010
2018-05-22 22:08,traces/generated/5to10OneThree/0000.trace,5,5,2,2,5,G(!(x0)),0.925661935,G(!(x0)),,50
2018-05-22 22:08,traces/generated/5to10OneThree/0000.trace,5,5,2,2,5,G(!(x0)),0.925661935,G(!(x0)),,50
2018-05-23 00:18,traces/generated/5to10OneThree/0002.trace,25,25,2,2,5,G(!(x0)),4.7238504849,!(F(x0)),,250
2018-05-23 00:18,traces/generated/5to10OneThree/0002.trace,25,25,2,2,5,G(!(x0)),4.7238504849,!(F(x0)),,250
2018-05-22 19:20,traces/generated/5to10OneThree/0004.trace,50,50,2,2,5,G(!(x0)),9.0494160331,G(!(x0)),,500
2018-05-22 19:20,traces/generated/5to10OneThree/0004.trace,50,50,2,2,5,G(!(x0)),9.0494160331,G(!(x0)),,500
2018-05-22 20:33,traces/generated/5to10OneThree/0006.trace,75,75,2,2,5,G(!(x0)),13.8821721799,G(!(x0)),,750
2018-05-22 20:33,traces/generated/5to10OneThree/0006.trace,75,75,2,2,5,G(!(x0)),13.8821721799,G(!(x0)),,750
2018-05-22 19:13,traces/generated/5to10OneThree/0008.trace,100,100,2,2,5,G(!(x0)),18.0672369353,G(!(x0)),,1000
2018-05-22 19:13,traces/generated/5to10OneThree/0008.trace,100,100,2,2,5,G(!(x0)),18.0672369353,G(!(x0)),,1000
2018-05-22 21:01,traces/generated/5to10OneThree/0010.trace,125,125,2,2,5,G(!(x0)),23.0177213503,G(!(x0)),,1250
2018-05-22 21:01,traces/generated/5to10OneThree/0010.trace,125,125,2,2,5,G(!(x0)),23.0177213503,G(!(x0)),,1250
2018-05-22 19:32,traces/generated/5to10OneThree/0012.trace,150,150,2,2,5,G(!(x0)),27.588451928,!(F(x0)),,1500
2018-05-22 19:32,traces/generated/5to10OneThree/0012.trace,150,150,2,2,5,G(!(x0)),27.588451928,!(F(x0)),,1500
2018-05-23 00:42,traces/generated/5to10OneThree/0014.trace,175,175,2,2,5,G(!(x0)),32.0109117199,!(F(x0)),,1750
2018-05-23 00:42,traces/generated/5to10OneThree/0014.trace,175,175,2,2,5,G(!(x0)),32.0109117199,!(F(x0)),,1750
2018-05-22 22:28,traces/generated/5to10OneThree/0016.trace,200,200,2,2,5,G(!(x0)),37.4091498042,!(F(x0)),,2000
2018-05-22 22:28,traces/generated/5to10OneThree/0016.trace,200,200,2,2,5,G(!(x0)),37.4091498042,!(F(x0)),,2000
2018-05-23 00:49,traces/generated/5to10OneThree/0018.trace,225,225,2,2,5,G(!(x0)),41.743544363,G(!(x0)),,2250
2018-05-23 00:49,traces/generated/5to10OneThree/0018.trace,225,225,2,2,5,G(!(x0)),41.743544363,G(!(x0)),,2250
2018-05-22 23:09,traces/generated/5to10OneThree/0020.trace,250,250,2,2,5,G(!(x0)),45.7041705479,G(!(x0)),,2500
