time of writing,name of the test file,number of accepting traces,number or rejecting traces,depth of formula,number of variables,max length of traces,specified formula,dt solving time,dt num primitive candidates,dt num primitives used,dt subset sizes,dt tree txt representation
2018-05-23 16:14,traces/generated/5to10Traces/0132.trace,5,5,1,2,5,G(x0),0.566413343,1,1,10,experiments/dtSubset10Strategy2/0132_tree.txt
2018-05-23 16:14,traces/generated/5to10Traces/0031.trace,100,100,3,3,10,"->(F(x1),U(!(x0),x1))",16.630942357,1,1,10,experiments/dtSubset10Strategy2/0031_tree.txt
2018-05-23 16:15,traces/generated/5to10Traces/0098.trace,125,125,1,2,5,F(x0),0.5175305379,1,1,10,experiments/dtSubset10Strategy2/0098_tree.txt
2018-05-23 16:15,traces/generated/5to10Traces/0065.trace,46,250,4,3,10,"G(->(x1,G(!(x0))))",/,/,/,10,experiments/dtSubset10Strategy2/0065_tree.txt
2018-05-23 16:25,traces/generated/5to10Traces/0166.trace,150,150,2,3,5,"->(F(x1),U(x0,x1))",53.2007441481,3,1,10,experiments/dtSubset10Strategy2/0166_tree.txt
2018-05-23 16:25,traces/generated/5to10Traces/0109.trace,250,17,1,2,10,F(x0),1.1718983268,1,1,10,experiments/dtSubset10Strategy2/0109_tree.txt
2018-05-23 16:26,traces/generated/5to10Traces/0044.trace,5,5,4,3,5,"G(->(x1,G(!(x0))))",16.7233599951,1,1,10,experiments/dtSubset10Strategy2/0044_tree.txt
2018-05-23 16:26,traces/generated/5to10Traces/0128.trace,163,225,6,4,5,"G(&(x0,->(!(x1),U(!(x1),&(x2,!(x1))))))",/,/,/,10,experiments/dtSubset10Strategy2/0128_tree.txt
2018-05-23 16:36,traces/generated/5to10Traces/0147.trace,12,175,1,2,10,G(x0),1.3091806108,1,1,10,experiments/dtSubset10Strategy2/0147_tree.txt
2018-05-23 16:36,traces/generated/5to10Traces/0124.trace,104,175,6,4,5,"G(&(x0,->(!(x1),U(!(x1),&(x2,!(x1))))))",/,/,/,10,experiments/dtSubset10Strategy2/0124_tree.txt
2018-05-23 16:46,traces/generated/5to10Traces/0048.trace,50,50,4,3,5,"G(->(x1,G(!(x0))))",46.3660501719,1,1,10,experiments/dtSubset10Strategy2/0048_tree.txt
2018-05-23 16:47,traces/generated/5to10Traces/0027.trace,50,50,3,3,10,"->(F(x1),U(!(x0),x1))",16.5172612481,1,1,10,experiments/dtSubset10Strategy2/0027_tree.txt
2018-05-23 16:47,traces/generated/5to10Traces/0197.trace,51,250,3,3,10,"G(->(x1,G(x0)))",109.566342314,2,1,10,experiments/dtSubset10Strategy2/0197_tree.txt
2018-05-23 16:49,traces/generated/5to10Traces/0105.trace,200,10,1,2,10,F(x0),1.072336491,1,1,10,experiments/dtSubset10Strategy2/0105_tree.txt
2018-05-23 16:49,traces/generated/5to10Traces/0006.trace,75,75,2,2,5,G(!(x0)),1.937668727,1,1,10,experiments/dtSubset10Strategy2/0006_tree.txt
2018-05-23 16:49,traces/generated/5to10Traces/0094.trace,75,75,1,2,5,F(x0),0.5321016409,1,1,10,experiments/dtSubset10Strategy2/0094_tree.txt
2018-05-23 16:49,traces/generated/5to10Traces/0069.trace,25,2,4,3,10,"|(G(!(x0)),F(&(x0,F(x1))))",1.1657487052,1,1,10,experiments/dtSubset10Strategy2/0069_tree.txt
2018-05-23 16:49,traces/generated/5to10Traces/0173.trace,225,225,2,3,10,"->(F(x1),U(x0,x1))",95.1831715521,2,1,10,experiments/dtSubset10Strategy2/0173_tree.txt
2018-05-23 16:50,traces/generated/5to10Traces/0070.trace,50,50,4,3,5,"|(G(!(x0)),F(&(x0,F(x1))))",/,/,/,10,experiments/dtSubset10Strategy2/0070_tree.txt
2018-05-23 17:00,traces/generated/5to10Traces/0152.trace,250,250,1,2,5,G(x0),0.8044969349,1,1,10,experiments/dtSubset10Strategy2/0152_tree.txt
2018-05-23 17:00,traces/generated/5to10Traces/0051.trace,10,75,4,3,10,"G(->(x1,G(!(x0))))",500.504825105,2,1,10,experiments/dtSubset10Strategy2/0051_tree.txt
2018-05-23 17:09,traces/generated/5to10Traces/0032.trace,125,125,3,3,5,"->(F(x1),U(!(x0),x1))",56.4587696509,1,1,10,experiments/dtSubset10Strategy2/0032_tree.txt
2018-05-23 17:10,traces/generated/5to10Traces/0131.trace,3,250,6,4,10,"G(&(x0,->(!(x1),U(!(x1),&(x2,!(x1))))))",386.2703048319,2,2,10,experiments/dtSubset10Strategy2/0131_tree.txt
2018-05-23 17:16,traces/generated/5to10Traces/0081.trace,175,30,4,3,10,"|(G(!(x0)),F(&(x0,F(x1))))",100.2926035619,2,1,10,experiments/dtSubset10Strategy2/0081_tree.txt
2018-05-23 17:18,traces/generated/5to10Traces/0013.trace,4,150,2,2,10,G(!(x0)),5.194405796,1,1,10,experiments/dtSubset10Strategy2/0013_tree.txt
2018-05-23 17:18,traces/generated/5to10Traces/0110.trace,4,5,6,4,5,"G(&(x0,->(!(x1),U(!(x1),&(x2,!(x1))))))",0.636460969,1,1,10,experiments/dtSubset10Strategy2/0110_tree.txt
2018-05-23 17:18,traces/generated/5to10Traces/0182.trace,75,75,3,3,5,"G(->(x1,G(x0)))",16.098602622,1,1,10,experiments/dtSubset10Strategy2/0182_tree.txt
2018-05-23 17:18,traces/generated/5to10Traces/0144.trace,150,150,1,2,5,G(x0),0.5496213511,1,1,10,experiments/dtSubset10Strategy2/0144_tree.txt
2018-05-23 17:18,traces/generated/5to10Traces/0028.trace,75,75,3,3,5,"->(F(x1),U(!(x0),x1))",57.0114896109,1,1,10,experiments/dtSubset10Strategy2/0028_tree.txt
2018-05-23 17:19,traces/generated/5to10Traces/0047.trace,9,25,4,3,10,"G(->(x1,G(!(x0))))",579.8494437172,2,1,10,experiments/dtSubset10Strategy2/0047_tree.txt
2018-05-23 17:29,traces/generated/5to10Traces/0165.trace,125,125,2,3,10,"->(F(x1),U(x0,x1))",5.457241745,1,1,10,experiments/dtSubset10Strategy2/0165_tree.txt
2018-05-23 17:29,traces/generated/5to10Traces/0066.trace,5,5,4,3,5,"|(G(!(x0)),F(&(x0,F(x1))))",0.4916975119,1,1,10,experiments/dtSubset10Strategy2/0066_tree.txt
2018-05-23 17:29,traces/generated/5to10Traces/0009.trace,5,100,2,2,10,G(!(x0)),5.3488905048,1,1,10,experiments/dtSubset10Strategy2/0009_tree.txt
2018-05-23 17:29,traces/generated/5to10Traces/0097.trace,100,4,1,2,10,F(x0),1.1169498072,1,1,10,experiments/dtSubset10Strategy2/0097_tree.txt
2018-05-23 17:29,traces/generated/5to10Traces/0005.trace,2,50,2,2,10,G(!(x0)),10.2683895219,2,1,10,experiments/dtSubset10Strategy2/0005_tree.txt
2018-05-23 17:29,traces/generated/5to10Traces/0106.trace,225,225,1,2,5,F(x0),0.6217389992,1,1,10,experiments/dtSubset10Strategy2/0106_tree.txt
2018-05-23 17:29,traces/generated/5to10Traces/0169.trace,175,175,2,3,10,"->(F(x1),U(x0,x1))",5.6996302761,1,1,10,experiments/dtSubset10Strategy2/0169_tree.txt
